trade_no,conf_idx,exit_idx,entry_time,exit_time,side,family,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
406,30270,30280,2021-06-22T08:00:00,2021-06-22T18:00:00,short,bear_flag,-0.288195,-403.020392,4.079788,13.458015,313.1795940000022,1.0313179594000002,1.4110126323,-0.3796946728999999,-0.26909374459751245
407,30461,30473,2021-06-30T07:00:00,2021-06-30T19:00:00,long,bull_flag,-0.224096,-147.645458,3.971265,13.233919,165.53413600000223,1.0165534136000003,1.4110126323,-0.3944592186999998,-0.27955753879893863
408,30480,30490,2021-07-01T02:00:00,2021-07-01T12:00:00,short,bear_flag,0.295249,184.071802,3.962393,13.529168,349.6059380000022,1.0349605938000002,1.4110126323,-0.3760520384999999,-0.26651216997754434
409,30553,30563,2021-07-04T03:00:00,2021-07-04T13:00:00,long,bull_flag,0.3625,202.916904,4.041392,13.891668000000001,552.5228420000021,1.0552522842000003,1.4110126323,-0.3557603480999998,-0.2521312282797199
410,30616,30626,2021-07-06T18:00:00,2021-07-07T04:00:00,long,bull_pennant,0.536045,250.972186,4.051005,14.427713,803.4950280000021,1.0803495028000003,1.4110126323,-0.33066312949999976,-0.23434455647715025
411,30666,30676,2021-07-08T20:00:00,2021-07-09T06:00:00,short,bear_flag,-0.02972,-24.930931,4.004185,14.397993000000001,778.5640970000021,1.0778564097000003,1.4110126323,-0.3331562225999998,-0.23611143867432527
412,30680,30690,2021-07-09T10:00:00,2021-07-09T20:00:00,short,bear_flag,-0.258591,-195.238092,4.03824,14.139402,583.3260050000022,1.0583326005000002,1.4110126323,-0.35268003179999985,-0.24994817461351782
413,30705,30716,2021-07-10T11:00:00,2021-07-10T22:00:00,long,bull_flag,-0.0884,-47.744116,3.991249,14.051002,535.5818890000022,1.0535581889000003,1.4110126323,-0.35745444339999977,-0.2533318520453899
414,30723,30736,2021-07-11T05:00:00,2021-07-11T18:00:00,long,bull_pennant,0.2228,105.717718,4.021948,14.273802,641.2996070000022,1.0641299607000003,1.4110126323,-0.34688267159999975,-0.2458395223822829
415,30808,30818,2021-07-14T18:00:00,2021-07-15T04:00:00,short,bear_flag,0.051675,20.179103,3.995165,14.325477,661.4787100000023,1.0661478710000003,1.4110126323,-0.34486476129999977,-0.24440940740399897
416,30989,31003,2021-07-22T07:00:00,2021-07-22T21:00:00,long,bull_pennant,-0.004847,-8.343658,3.999131,14.32063,653.1350520000022,1.0653135052000002,1.4110126323,-0.34569912709999984,-0.24500073152179946
417,31056,31066,2021-07-25T02:00:00,2021-07-25T12:00:00,long,bull_pennant,0.049357,30.074144,4.006816,14.369987,683.2091960000023,1.0683209196000003,1.4110126323,-0.34269171269999976,-0.24286934422507633
418,31071,31081,2021-07-25T17:00:00,2021-07-26T03:00:00,long,bull_flag,1.369987,1105.096075,4.221864,15.739974,1788.3052710000022,1.1788305271000001,1.4110126323,-0.23218210519999993,-0.16454998338429827
419,31106,31116,2021-07-27T04:00:00,2021-07-27T14:00:00,long,bull_flag,0.226229,346.147965,4.070044,15.966203,2134.453236000002,1.2134453236000002,1.4110126323,-0.19756730869999983,-0.1400181006019473
420,31709,31719,2021-08-21T07:00:00,2021-08-21T17:00:00,long,bull_flag,0.126142,139.727785,4.028751,16.092345,2274.181021000002,1.2274181021000001,1.4110126323,-0.18359453019999994,-0.13011544049803048
421,31771,31781,2021-08-23T21:00:00,2021-08-24T07:00:00,long,bull_flag,0.097484,38.468024,4.008495,16.189829000000003,2312.649045000002,1.2312649045000001,1.4110126323,-0.17974772779999992,-0.12738916979574078
422,31817,31827,2021-08-25T19:00:00,2021-08-26T05:00:00,short,bear_flag,0.641018,326.822601,3.933849,16.830847000000002,2639.471646000002,1.2639471646000002,1.4110126323,-0.14706546769999984,-0.10422689658013762
423,31859,31869,2021-08-27T13:00:00,2021-08-27T23:00:00,short,bear_flag,-0.725744,-383.476415,4.07588,16.105103000000003,2255.9952310000017,1.2255995231,1.4110126323,-0.18541310919999998,-0.13140428721589126
424,32018,32033,2021-09-03T04:00:00,2021-09-03T19:00:00,long,bull_flag,0.236897,161.432758,4.033093,16.342000000000002,2417.4279890000016,1.2417427989000003,1.4110126323,-0.1692698333999998,-0.11996337206711183
425,32103,32114,2021-09-06T17:00:00,2021-09-07T04:00:00,long,bull_flag,0.378352,159.993759,4.032805,16.720352000000002,2577.4217480000016,1.2577421748000002,1.4110126323,-0.1532704574999999,-0.10862444034265217
426,32151,32161,2021-09-08T17:00:00,2021-09-09T03:00:00,short,bear_pennant,0.027935,39.535131,3.991295,16.748287,2616.9568790000017,1.2616956879,1.4110126323,-0.14931694439999998,-0.10582254260658752
427,32214,32224,2021-09-11T08:00:00,2021-09-11T18:00:00,short,bear_flag,-0.192342,-119.313082,4.023058,16.555945,2497.6437970000015,1.2497643797000002,1.4110126323,-0.16124825259999986,-0.11427839050395994
428,32312,32324,2021-09-15T10:00:00,2021-09-15T22:00:00,long,bull_flag,0.196319,137.04232,4.028214,16.752264,2634.6861170000016,1.2634686117000002,1.4110126323,-0.14754402059999983,-0.10456605222555515
429,32330,32343,2021-09-16T04:00:00,2021-09-16T17:00:00,long,bull_flag,-0.19686,-188.292377,3.963134,16.555404,2446.3937400000013,1.2446393740000001,1.4110126323,-0.16637325829999994,-0.1179105377878904
430,32342,32352,2021-09-16T16:00:00,2021-09-17T02:00:00,long,bull_flag,-0.044827,-46.90617,3.991417,16.510576999999998,2399.487570000001,1.239948757,1.4110126323,-0.1710638753,-0.12123482907531447
431,32456,32466,2021-09-21T10:00:00,2021-09-21T20:00:00,short,bear_flag,0.378864,568.364028,3.88555,16.889440999999998,2967.851598000001,1.2967851598000002,1.4110126323,-0.11422747249999987,-0.08095425220524433
432,32511,32522,2021-09-23T17:00:00,2021-09-24T04:00:00,long,bull_flag,-0.139473,-127.995572,3.975196,16.749968,2839.8560260000013,1.2839856026,1.4110126323,-0.12702702970000002,-0.09002543761280257
433,32647,32657,2021-09-29T09:00:00,2021-09-29T19:00:00,short,bear_flag,0.329501,243.871196,3.950436,17.079469,3083.7272220000013,1.3083727222000001,1.4110126323,-0.10263991009999995,-0.07274202069523172
434,32690,32700,2021-10-01T04:00:00,2021-10-01T14:00:00,long,bull_flag,1.14766,799.28674,4.160689,18.227128999999998,3883.0139620000014,1.3883013962000001,1.4110126323,-0.02271123609999992,-0.016095700052649264
435,32717,32727,2021-10-02T07:00:00,2021-10-02T17:00:00,long,bull_flag,0.020233,28.757778,4.006553,18.247362,3911.7717400000015,1.391177174,1.4110126323,-0.019835458299999997,-0.014057605046148614
436,32818,32833,2021-10-06T12:00:00,2021-10-07T03:00:00,long,bull_flag,0.446265,387.975379,4.078411,18.693627,4299.7471190000015,1.4299747119000001,1.4299747119000001,0.0,0.0
437,33088,33099,2021-10-17T18:00:00,2021-10-18T05:00:00,short,bear_pennant,-0.624354,-232.981184,4.045787,18.069273,4066.7659350000013,1.4066765935,1.4299747119000001,-0.023298118400000067,-0.01629267860901118
438,33151,33161,2021-10-20T09:00:00,2021-10-20T19:00:00,long,bull_flag,0.622877,368.376358,4.07449,18.692149999999998,4435.142293000001,1.4435142293,1.4435142293,0.0,0.0
439,33234,33244,2021-10-23T20:00:00,2021-10-24T06:00:00,short,bear_pennant,0.122606,65.479105,3.986107,18.814756,4500.621398000001,1.4500621398000002,1.4500621398000002,0.0,0.0
440,33331,33341,2021-10-27T21:00:00,2021-10-28T07:00:00,short,bear_pennant,-0.050852,-46.169264,4.008432,18.763904,4454.452134000001,1.4454452134000002,1.4500621398000002,-0.004616926399999999,-0.0031839507240957188
441,33349,33364,2021-10-28T15:00:00,2021-10-29T06:00:00,short,bear_flag,-0.041761,-40.863165,4.007371,18.722143,4413.588969000001,1.4413588969000002,1.4500621398000002,-0.008703242900000019,-0.006001979267730162
442,33501,33511,2021-11-03T23:00:00,2021-11-04T09:00:00,short,bear_flag,0.506893,171.610333,3.964885,19.229036,4585.199302000001,1.4585199302,1.4585199302,0.0,0.0
443,33535,33550,2021-11-05T09:00:00,2021-11-06T00:00:00,short,bear_flag,0.162986,81.330037,3.982937,19.392022,4666.529339000001,1.4666529339,1.4666529339,0.0,0.0
444,33635,33645,2021-11-09T13:00:00,2021-11-09T23:00:00,long,bull_flag,-0.131241,-170.391638,3.966715,19.260781,4496.137701000001,1.4496137701,1.4666529339,-0.017039163800000034,-0.011617720461439274
445,33833,33843,2021-11-17T19:00:00,2021-11-18T05:00:00,short,bear_pennant,0.060366,64.004349,3.986402,19.321147,4560.14205,1.456014205,1.4666529339,-0.01063872890000006,-0.007253746714098508
446,33897,33907,2021-11-20T11:00:00,2021-11-20T21:00:00,long,bull_flag,0.324562,161.054799,4.033018,19.645709,4721.196849,1.4721196849,1.4721196849,0.0,0.0
447,34065,34077,2021-11-27T11:00:00,2021-11-27T23:00:00,short,bear_flag,-0.021821,-25.039543,4.004207,19.623888,4696.157306,1.4696157306,1.4721196849,-0.0025039543000000553,-0.0017009176126668857
448,34243,34253,2021-12-04T21:00:00,2021-12-05T07:00:00,short,bear_flag,-0.058753,-124.103147,4.024016,19.565135,4572.054159,1.4572054159,1.4721196849,-0.014914268999999925,-0.010131152482356076
449,34322,34335,2021-12-08T04:00:00,2021-12-08T17:00:00,long,bull_flag,0.007461,2.485176,4.001297,19.572596,4574.539335,1.4574539335,1.4721196849,-0.014665751399999927,-0.009962336317101972
450,34341,34351,2021-12-08T23:00:00,2021-12-09T09:00:00,short,bear_pennant,0.475303,246.253866,3.949959,20.047899,4820.793201,1.4820793201,1.4820793201,0.0,0.0
451,34381,34397,2021-12-10T15:00:00,2021-12-11T07:00:00,short,bear_flag,-0.014242,-13.237201,4.001847,20.033657,4807.5560000000005,1.4807556000000002,1.4820793201,-0.0013237200999998144,-0.0008931506445353232
452,34468,34478,2021-12-14T06:00:00,2021-12-14T16:00:00,short,bear_flag,-0.017966,-18.113723,4.002822,20.015691,4789.442277,1.4789442277,1.4820793201,-0.0031350923999999836,-0.002115333745962067
453,34489,34499,2021-12-15T03:00:00,2021-12-15T13:00:00,short,bear_flag,0.160349,122.403138,3.974724,20.17604,4911.845415,1.4911845415,1.4911845415,0.0,0.0
454,34559,34570,2021-12-18T01:00:00,2021-12-18T12:00:00,short,bear_pennant,-0.435009,-304.576975,4.060103,19.741031,4607.26844,1.460726844,1.4911845415,-0.030457697499999936,-0.020425169824629608
455,34571,34583,2021-12-18T13:00:00,2021-12-19T01:00:00,short,bear_flag,0.017446,9.040377,3.997392,19.758477,4616.308817,1.4616308817,1.4911845415,-0.02955365979999991,-0.01981891508228184
456,34629,34639,2021-12-20T23:00:00,2021-12-21T09:00:00,short,bear_flag,-0.755511,-362.682035,4.071722,19.002966,4253.626782,1.4253626782,1.4911845415,-0.06582186330000006,-0.0441406556118058
457,34730,34740,2021-12-25T04:00:00,2021-12-25T14:00:00,long,bull_flag,-0.04015,-31.92661,3.994414,18.962816,4221.700172,1.4221700172,1.4911845415,-0.06901452429999999,-0.04628167901377078
458,34834,34847,2021-12-29T12:00:00,2021-12-30T01:00:00,short,bear_pennant,0.064437,51.74722,3.988853,19.027253,4273.447392,1.4273447392,1.4911845415,-0.06383980229999997,-0.04281147002488561
459,34844,34854,2021-12-29T22:00:00,2021-12-30T08:00:00,short,bear_pennant,0.099807,97.269037,3.97975,19.12706,4370.716429,1.4370716429,1.4911845415,-0.054112898600000126,-0.03628853243446806
460,35035,35047,2022-01-06T21:00:00,2022-01-07T09:00:00,short,bear_flag,0.170492,157.281446,3.96775,19.297552,4527.997875,1.4527997875,1.4911845415,-0.038384753999999965,-0.025741115825535732
461,35163,35173,2022-01-12T05:00:00,2022-01-12T15:00:00,long,bull_flag,0.37685,195.95311,4.039999,19.674402,4723.950985,1.4723950985,1.4911845415,-0.01878944299999996,-0.012600347225367181
462,35181,35191,2022-01-12T23:00:00,2022-01-13T09:00:00,long,bull_pennant,-0.008132,-10.047143,3.99879,19.66627,4713.903842000001,1.4713903842,1.4911845415,-0.019794157300000004,-0.013274116481980736
463,35227,35237,2022-01-14T21:00:00,2022-01-15T07:00:00,short,bear_flag,0.095972,43.6024,3.990481,19.762242,4757.506242,1.4757506242,1.4911845415,-0.015433917299999989,-0.010350105483574068
464,35309,35319,2022-01-18T07:00:00,2022-01-18T17:00:00,short,bear_pennant,0.35218,132.162877,3.972773,20.114422,4889.669119,1.4889669119,1.4911845415,-0.0022176296000000484,-0.0014871597299213057
465,35326,35336,2022-01-19T00:00:00,2022-01-19T10:00:00,short,bear_flag,0.392851,173.493771,3.964508,20.507273,5063.1628900000005,1.506316289,1.506316289,0.0,0.0
466,35436,35456,2022-01-23T14:00:00,2022-01-24T10:00:00,short,bear_flag,0.25912,575.917065,3.88404,20.766393,5639.079955,1.5639079955000001,1.5639079955000001,0.0,0.0
467,35451,35461,2022-01-24T05:00:00,2022-01-24T15:00:00,short,bear_pennant,0.124858,266.250231,3.945961,20.891251,5905.330186,1.5905330186,1.5905330186,0.0,0.0
468,35548,35558,2022-01-28T06:00:00,2022-01-28T16:00:00,short,bear_flag,-0.071561,-56.22981,4.010444,20.81969,5849.100376,1.5849100376,1.5905330186,-0.005622980999999916,-0.0035352808990719575
469,35626,35637,2022-01-31T12:00:00,2022-01-31T23:00:00,short,bear_flag,-0.89678,-377.922752,4.07477,19.92291,5471.177624,1.5471177624,1.5905330186,-0.04341525619999986,-0.02729604207664571
470,35664,35674,2022-02-02T02:00:00,2022-02-02T12:00:00,long,bull_pennant,0.043382,22.227026,4.005246,19.966292000000003,5493.4046499999995,1.549340465,1.5905330186,-0.04119255359999996,-0.02589858438541437
471,35743,35753,2022-02-05T09:00:00,2022-02-05T19:00:00,long,bull_pennant,-0.000262,-4.350886,3.99993,19.966030000000003,5489.053763999999,1.5489053764,1.5905330186,-0.041627642199999926,-0.026172133312039603
472,35759,35769,2022-02-06T01:00:00,2022-02-06T11:00:00,long,bull_pennant,-0.014793,-24.439334,3.995911,19.951237000000003,5464.61443,1.546461443,1.5905330186,-0.04407157559999986,-0.027708683243050203
473,35821,35831,2022-02-08T15:00:00,2022-02-09T01:00:00,long,bull_flag,0.119494,95.703396,4.019945,20.070731000000002,5560.3178259999995,1.5560317825999999,1.5905330186,-0.0345012360000001,-0.021691618845089078
474,35860,35870,2022-02-10T06:00:00,2022-02-10T16:00:00,long,bull_flag,0.818427,339.471985,4.068708,20.889158000000002,5899.789811,1.5899789811,1.5905330186,-0.0005540374999999376,-0.00034833448505688924
475,35994,36004,2022-02-15T20:00:00,2022-02-16T06:00:00,long,bull_flag,-0.041894,-29.301414,3.994939,20.847264000000003,5870.488397,1.5870488397,1.5905330186,-0.003484178899999968,-0.0021905731344494805
476,36008,36019,2022-02-16T10:00:00,2022-02-16T21:00:00,long,bull_flag,-0.014551,-13.707223,3.998058,20.832713000000002,5856.781174,1.5856781174,1.5905330186,-0.004854901199999873,-0.0030523737283197905
477,36057,36069,2022-02-18T11:00:00,2022-02-18T23:00:00,short,bear_flag,0.058025,46.666165,3.989869,20.890738000000002,5903.447338999999,1.5903447338999999,1.5905330186,-0.00018828470000009645,-0.00011837836611894303
478,36115,36128,2022-02-20T21:00:00,2022-02-21T10:00:00,short,bear_flag,-0.02468,-17.888573,4.002777,20.866058000000002,5885.558765999999,1.5885558766,1.5905330186,-0.0019771419999998763,-0.0012430688183638905
479,36188,36198,2022-02-23T22:00:00,2022-02-24T08:00:00,long,bull_flag,-0.909547,-570.770949,3.886623,19.956511000000003,5314.787816999999,1.5314787817,1.5905330186,-0.0590542369,-0.037128582814319744
480,36248,36258,2022-02-26T10:00:00,2022-02-26T20:00:00,long,bull_flag,0.060159,78.670462,4.016537,20.01667,5393.4582789999995,1.5393458279,1.5905330186,-0.051187190699999885,-0.03218241312906245
481,36332,36342,2022-03-01T22:00:00,2022-03-02T08:00:00,long,bull_flag,-0.040655,-75.49193,3.985699,19.976015,5317.966348999999,1.5317966349,1.5905330186,-0.058736383699999895,-0.03692874213431929
482,36344,36355,2022-03-02T10:00:00,2022-03-02T21:00:00,long,bull_flag,-0.009333,-19.996412,3.9968,19.966682,5297.969936999999,1.5297969936999998,1.5905330186,-0.060736024900000185,-0.0381859566508469
483,36538,36559,2022-03-10T12:00:00,2022-03-11T09:00:00,long,bull_flag,-0.043401,-60.596342,3.988678,19.923281,5237.373594999999,1.5237373594999999,1.5905330186,-0.06679565910000007,-0.04199577017193523
484,36549,36559,2022-03-10T23:00:00,2022-03-11T09:00:00,short,bear_flag,0.113756,97.770135,3.97965,20.037036999999998,5335.143729999999,1.533514373,1.5905330186,-0.05701864559999992,-0.03584876574909979
485,36728,36738,2022-03-18T10:00:00,2022-03-18T20:00:00,short,bear_flag,-1.335223,-338.207488,4.066828,18.701814,4996.936241999999,1.4996936241999999,1.5905330186,-0.0908393944000001,-0.0571125486473445
486,36802,36812,2022-03-21T12:00:00,2022-03-21T22:00:00,short,bear_flag,0.075075,21.234306,3.994954,18.776888999999997,5018.170547999999,1.5018170548,1.5905330186,-0.08871596379999991,-0.0557775052529802
487,36986,36996,2022-03-29T04:00:00,2022-03-29T14:00:00,long,bull_flag,0.057259,39.908166,4.008783,18.834147999999995,5058.078713999999,1.5058078714,1.5905330186,-0.0847251471999999,-0.05326839883813017
488,37088,37098,2022-04-02T10:00:00,2022-04-02T20:00:00,long,bull_pennant,-0.213453,-120.008511,3.976794,18.620694999999994,4938.070202999999,1.4938070203,1.5905330186,-0.09672599829999995,-0.06081357454945446
489,37102,37113,2022-04-03T00:00:00,2022-04-03T11:00:00,long,bull_flag,0.079862,37.030096,4.008208,18.700556999999993,4975.100299,1.4975100299,1.5905330186,-0.09302298870000003,-0.05848541816621933
490,37184,37194,2022-04-06T10:00:00,2022-04-06T20:00:00,short,bear_flag,0.699167,261.298824,3.946951,19.399723999999992,5236.399123,1.5236399123000002,1.5905330186,-0.06689310629999978,-0.04205703718045395
491,37208,37218,2022-04-07T10:00:00,2022-04-07T20:00:00,short,bear_flag,-0.042585,-40.911314,4.007381,19.357138999999993,5195.487809,1.5195487809000001,1.5905330186,-0.07098423769999984,-0.04462921352144
492,37274,37287,2022-04-10T04:00:00,2022-04-10T17:00:00,short,bear_flag,-0.242566,-89.335653,4.017064,19.114572999999993,5106.152156,1.5106152156000001,1.5905330186,-0.07991780299999984,-0.05024592514925852
493,37328,37341,2022-04-12T10:00:00,2022-04-12T23:00:00,short,bear_flag,0.020324,14.896033,3.996222,19.13489699999999,5121.048189,1.5121048189000001,1.5905330186,-0.07842819969999981,-0.049309381687047904
494,37414,37425,2022-04-16T00:00:00,2022-04-16T11:00:00,short,bear_flag,0.101437,31.511711,3.992899,19.236333999999992,5152.5599,1.51525599,1.5905330186,-0.07527702859999996,-0.047328177233478264
495,37515,37530,2022-04-20T05:00:00,2022-04-20T20:00:00,long,bull_flag,-0.010656,-11.286223,3.998542,19.22567799999999,5141.273677,1.5141273677,1.5905330186,-0.07640565089999996,-0.048037764703088515
496,37532,37542,2022-04-20T22:00:00,2022-04-21T08:00:00,long,bull_flag,0.134422,105.810673,4.021967,19.360099999999992,5247.08435,1.524708435,1.5905330186,-0.06582458359999999,-0.04138523553439921
497,37585,37595,2022-04-23T03:00:00,2022-04-23T13:00:00,short,bear_flag,-0.074528,-65.092381,4.012216,19.28557199999999,5181.991969,1.5181991969,1.5905330186,-0.07233382170000002,-0.04547772404226402
498,37757,37769,2022-04-30T07:00:00,2022-04-30T19:00:00,short,bear_flag,0.096485,43.795966,3.990443,19.382056999999993,5225.787934999999,1.5225787935,1.5905330186,-0.06795422510000004,-0.042724183846125974
499,37917,37927,2022-05-06T23:00:00,2022-05-07T09:00:00,short,bear_pennant,0.007203,3.839525,3.998432,19.389259999999993,5229.62746,1.5229627460000001,1.5905330186,-0.06757027259999981,-0.04248278521088211
500,37934,37946,2022-05-07T16:00:00,2022-05-08T04:00:00,short,bear_flag,0.408393,431.006384,3.913016,19.797652999999993,5660.633844,1.5660633844,1.5905330186,-0.024469634199999923,-0.015384549653384982
501,37999,38009,2022-05-10T09:00:00,2022-05-10T19:00:00,short,bear_flag,0.011621,17.147885,3.995771,19.809273999999995,5677.781729,1.5677781729000002,1.5905330186,-0.02275484569999975,-0.014306427740826577
502,38087,38099,2022-05-14T01:00:00,2022-05-14T13:00:00,long,bull_flag,-0.236861,-297.722164,3.941244,19.572412999999994,5380.0595650000005,1.5380059565000002,1.5905330186,-0.0525270620999998,-0.033024817143522456
503,38111,38121,2022-05-15T01:00:00,2022-05-15T11:00:00,short,bear_flag,-0.155856,-105.785051,4.020353,19.416556999999994,5274.274514000001,1.5274274514000001,1.5905330186,-0.06310556719999982,-0.03967573540569802
504,38215,38225,2022-05-19T09:00:00,2022-05-19T19:00:00,short,bear_flag,-0.500185,-333.881199,4.065963,18.916371999999996,4940.393315,1.4940393315,1.5905330186,-0.09649368709999995,-0.060667515840026054
505,38241,38251,2022-05-20T11:00:00,2022-05-20T21:00:00,long,bull_flag,-0.6949,-408.608565,3.919062,18.221471999999995,4531.784750000001,1.453178475,1.5905330186,-0.13735454359999988,-0.08635755560793101
506,38445,38455,2022-05-28T23:00:00,2022-05-29T09:00:00,long,bull_pennant,-0.059132,-18.064013,3.997187,18.162339999999993,4513.720737000001,1.4513720737,1.5905330186,-0.13916094489999997,-0.08749327632474457
507,38490,38502,2022-05-30T20:00:00,2022-05-31T08:00:00,long,bull_flag,0.139075,106.967693,4.022198,18.30141499999999,4620.68843,1.462068843,1.5905330186,-0.1284641756,-0.08076800298875608
508,38504,38517,2022-05-31T10:00:00,2022-05-31T23:00:00,long,bull_flag,0.036007,37.042894,4.00821,18.337421999999993,4657.731324,1.4657731324,1.5905330186,-0.12475988619999989,-0.07843904196959994
509,38712,38725,2022-06-09T02:00:00,2022-06-09T15:00:00,long,bull_flag,0.073117,29.227512,4.006647,18.410538999999993,4686.958836000001,1.4686958836000001,1.5905330186,-0.12183713499999982,-0.07660144968712557
510,38763,38773,2022-06-11T05:00:00,2022-06-11T15:00:00,short,bear_flag,0.577109,295.95207,3.940022,18.987647999999993,4982.910906000001,1.4982910906,1.5905330186,-0.09224192799999997,-0.0579943496433617
511,38841,38851,2022-06-14T11:00:00,2022-06-14T21:00:00,short,bear_flag,0.07877,228.861186,3.953437,19.06641799999999,5211.772092000001,1.5211772092000002,1.5905330186,-0.06935580939999975,-0.04360538799819902
512,38881,38899,2022-06-16T03:00:00,2022-06-16T21:00:00,short,bear_flag,0.216605,684.048312,3.862418,19.283022999999993,5895.820404000001,1.5895820404000003,1.5905330186,-0.0009509781999996747,-0.0005978990620620905
513,38912,38922,2022-06-17T10:00:00,2022-06-17T20:00:00,short,bear_flag,0.207705,217.188223,3.955771,19.490727999999994,6113.008627000001,1.6113008627000003,1.6113008627000003,0.0,0.0
514,38982,38992,2022-06-20T08:00:00,2022-06-20T18:00:00,long,bull_pennant,-0.171486,-258.290582,3.949132,19.319241999999992,5854.718045000001,1.5854718045,1.6113008627000003,-0.025829058200000254,-0.01602994127162538
515,38994,39004,2022-06-20T20:00:00,2022-06-21T06:00:00,long,bull_flag,0.221846,355.589594,4.071932,19.54108799999999,6210.3076390000015,1.6210307639000003,1.6210307639000003,0.0,0.0
516,39139,39149,2022-06-26T21:00:00,2022-06-27T07:00:00,long,bull_flag,-0.025732,-13.000302,3.9982,19.51535599999999,6197.307337000001,1.6197307337,1.6210307639000003,-0.0013000302000003572,-0.0008019775003360596
517,39206,39216,2022-06-29T16:00:00,2022-06-30T02:00:00,short,bear_flag,-0.055357,-35.783925,4.006356,19.45999899999999,6161.523412000001,1.6161523412000003,1.6210307639000003,-0.004878422700000051,-0.003009457197630905
518,39281,39292,2022-07-02T19:00:00,2022-07-03T06:00:00,short,bear_flag,0.097322,59.938294,3.987215,19.557320999999988,6221.461706000001,1.6221461706000002,1.6221461706000002,0.0,0.0
519,39391,39401,2022-07-07T09:00:00,2022-07-07T19:00:00,long,bull_flag,0.991666,605.162315,4.121857,20.548986999999986,6826.624021000001,1.6826624021,1.6826624021,0.0,0.0
520,39417,39427,2022-07-08T11:00:00,2022-07-08T21:00:00,long,bull_flag,0.062413,50.143419,4.010831,20.611399999999986,6876.767440000001,1.6876767440000002,1.6876767440000002,0.0,0.0
521,39538,39551,2022-07-13T12:00:00,2022-07-14T01:00:00,short,bear_flag,-0.874864,-584.367468,4.11605,19.736535999999987,6292.399972000001,1.6292399972,1.6876767440000002,-0.05843674680000022,-0.034625556705544236
522,39548,39558,2022-07-13T22:00:00,2022-07-14T08:00:00,short,bear_flag,0.0569,37.426338,3.991716,19.793435999999986,6329.826310000001,1.6329826310000002,1.6876767440000002,-0.054694113000000044,-0.032407931906656695
523,39606,39619,2022-07-16T08:00:00,2022-07-16T21:00:00,long,bull_flag,0.404352,282.323184,4.057276,20.197787999999985,6612.149494000001,1.6612149494000001,1.6876767440000002,-0.026461794600000088,-0.01567942124821986
524,39718,39728,2022-07-21T00:00:00,2022-07-21T10:00:00,long,bull_flag,-0.139539,-167.624106,3.967269,20.058248999999986,6444.525388000001,1.6444525388,1.6876767440000002,-0.043224205200000254,-0.02561166132890691
525,39743,39754,2022-07-22T01:00:00,2022-07-22T12:00:00,short,bear_flag,-0.298428,-214.792635,4.04215,19.759820999999985,6229.732753000001,1.6229732753000001,1.6876767440000002,-0.0647034687000001,-0.03833878077068542
526,39900,39912,2022-07-28T14:00:00,2022-07-29T02:00:00,long,bull_flag,0.240133,276.763214,4.056164,19.999953999999985,6506.495967000001,1.6506495967,1.6876767440000002,-0.03702714730000012,-0.02193971531078942
527,40246,40258,2022-08-12T00:00:00,2022-08-12T12:00:00,long,bull_flag,-0.086716,-79.843439,3.984828,19.913237999999986,6426.6525280000005,1.6426652528,1.6876767440000002,-0.04501149120000014,-0.02667068285441765
528,40267,40277,2022-08-12T21:00:00,2022-08-13T07:00:00,short,bear_flag,-0.383582,-193.789482,4.03795,19.529655999999985,6232.863046,1.6232863046000001,1.6876767440000002,-0.06439043940000011,-0.03815330135283301
529,40373,40390,2022-08-17T07:00:00,2022-08-18T00:00:00,short,bear_flag,0.282993,134.886163,3.972228,19.812648999999986,6367.7492090000005,1.6367749209000002,1.6876767440000002,-0.05090182310000002,-0.030160884352388728
530,40447,40457,2022-08-20T09:00:00,2022-08-20T19:00:00,short,bear_flag,0.084631,99.963109,3.979212,19.897279999999988,6467.712318000001,1.6467712318,1.6876767440000002,-0.04090551220000016,-0.024237764930651995
531,40496,40508,2022-08-22T10:00:00,2022-08-22T22:00:00,long,bull_flag,-0.139523,-53.01161,3.990196,19.757756999999987,6414.700708000001,1.6414700708,1.6876767440000002,-0.04620667320000016,-0.027378864681446458
532,40514,40524,2022-08-23T04:00:00,2022-08-23T14:00:00,short,bear_flag,-0.372066,-99.239121,4.019044,19.385690999999987,6315.461587000002,1.6315461587000002,1.6876767440000002,-0.056130585300000035,-0.033259085603658756
533,40637,40647,2022-08-28T07:00:00,2022-08-28T17:00:00,short,bear_flag,0.041193,33.174435,3.992567,19.426883999999987,6348.6360220000015,1.6348636022000003,1.6876767440000002,-0.05281314179999996,-0.03129339903969186
534,40752,40762,2022-09-02T02:00:00,2022-09-02T12:00:00,short,bear_flag,-0.334015,-128.737573,4.024943,19.092868999999986,6219.898449000001,1.6219898449000003,1.6876767440000002,-0.06568689909999992,-0.03892149330938455
535,40803,40813,2022-09-04T05:00:00,2022-09-04T15:00:00,short,bear_flag,-0.03261,-14.622362,4.002124,19.060258999999988,6205.276087000001,1.6205276087000002,1.6876767440000002,-0.0671491353,-0.03978791290377581
536,40820,40835,2022-09-04T22:00:00,2022-09-05T13:00:00,short,bear_flag,0.124312,41.268038,3.990948,19.184570999999988,6246.544125000001,1.6246544125000002,1.6876767440000002,-0.06302233150000003,-0.037342655650174694
