preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bull_flag,flag,long,1324,1361,1371,1370,1381,1366,1364,1369,2018-03-04T06:00:00,2018-03-05T19:00:00,2018-03-06T05:00:00,2018-03-06T15:00:00,11125.406123,11669.033059,11328.203117,10966.258647,11587.385389,11027.829353,11757.47575,11239.514604,11279.984934,11027.829353,11881.739436,false,10,37,10,10,0.033909,0.710766,0.047707,9.357672,-0.00495,9.372245,-0.004505,2.32416,-0.032472,-3.195074,-0.680658,-1.20498,-323.443496,-3.234435,3.936099,固定持有期
baseline,bear_flag,flag,short,1423,1443,1453,1452,1463,1447,1444,1452,2018-03-08T09:00:00,2018-03-09T05:00:00,2018-03-09T15:00:00,2018-03-10T01:00:00,10049.917146,8465.944059,8926.833208,9287.161734,8277.446987,8949.569039,8785.285126,9192.197904,9150.698669,9192.197904,7519.870012,false,10,20,10,10,0.077779,0.453486,0.171513,9.02129,0.007807,9.080833,0.004528,2.123083,-0.039571,-4.036465,-0.230719,-1.357862,-407.727261,-4.077273,4.080729,固定持有期
baseline,bear_flag,flag,short,1558,1587,1597,1596,1607,1596,1590,1595,2018-03-14T00:00:00,2018-03-15T05:00:00,2018-03-15T15:00:00,2018-03-16T01:00:00,9285.110155,7765.394371,8098.866533,8005.613523,7765.453667,8339.458835,8066.55405,8467.332235,8385.697901,8467.332235,6773.306028,false,10,29,10,10,0.07685,0.429969,0.178735,8.95744,0.007131,8.995482,0.004849,2.55545,0.011581,1.151433,0.064795,0.253085,111.166315,1.111663,3.976971,固定持有期
baseline,bull_flag,flag,long,1670,1701,1711,1710,1721,1703,1705,1710,2018-03-18T16:00:00,2018-03-19T23:00:00,2018-03-20T09:00:00,2018-03-20T19:00:00,7375.904909,8599.995086,8436.691444,8949.871966,8497.116554,8313.083909,8712.57999,8433.778383,8331.244557,8313.083909,9836.827596,false,10,31,10,10,0.031749,0.206774,0.153543,9.047482,-0.00219,9.072523,-0.003252,4.141712,0.059049,6.082722,0.384576,4.151693,604.150589,6.041506,4.121654,固定持有期
baseline,bear_flag,flag,short,1802,1833,1844,1843,1855,1833,1835,1843,2018-03-24T04:00:00,2018-03-25T11:00:00,2018-03-25T22:00:00,2018-03-26T09:00:00,8974.85414,8407.082876,8449.926913,8290.642833,8407.082876,8609.431666,8559.844176,8639.520699,8624.938495,8639.520699,7915.363832,false,11,31,11,11,0.025583,0.391468,0.065352,9.03683,0.002162,9.054837,0.000842,2.659964,0.01903,1.885035,0.291196,0.840133,184.541202,1.845412,3.962299,固定持有期
baseline,bear_pennant,pennant,short,1918,1946,1956,1955,1966,1946,1949,1949,2018-03-29T00:00:00,2018-03-30T04:00:00,2018-03-30T14:00:00,2018-03-31T00:00:00,7958.838436,6729.975995,6832.434697,6994.956152,6729.975995,6898.120262,7320.008032,6998.971599,7222.180855,6998.971599,5777.491511,false,10,28,10,10,0.070585,0.420874,0.167711,8.814327,0.002468,8.898367,-0.004485,2.545605,-0.023508,-2.378676,-0.140171,-0.975889,-241.915131,-2.419151,4.047574,固定持有期
baseline,bull_flag,flag,long,2005,2057,2067,2066,2077,2064,2062,2064,2018-04-01T15:00:00,2018-04-03T19:00:00,2018-04-04T05:00:00,2018-04-04T15:00:00,6445.066148,7467.071527,7344.975981,6784.848815,7408.019076,7211.709933,7492.518532,7329.626855,7270.050085,7211.709933,8509.681632,false,10,52,10,10,0.02674,0.18167,0.147188,8.910318,-0.002686,8.92166,-0.002198,5.382683,-0.079325,-7.62599,-0.538933,-4.203075,-766.446524,-7.664465,3.84748,固定持有期
baseline,bear_flag,flag,short,2057,2087,2097,2096,2107,2088,2091,2094,2018-04-03T19:00:00,2018-04-05T01:00:00,2018-04-05T11:00:00,2018-04-05T21:00:00,7467.071527,6609.802089,6779.055191,6713.056432,6594.925685,6808.814139,6803.9966,6957.205372,6866.094787,6957.205372,6000.774602,false,10,30,10,10,0.038042,0.311948,0.121949,8.794056,0.003192,8.825265,0.002227,3.123398,0.009783,0.973569,0.080225,0.370467,93.376342,0.933763,3.980529,固定持有期
baseline,bear_flag,flag,short,2094,2120,2130,2129,2140,2120,2121,2129,2018-04-05T08:00:00,2018-04-06T10:00:00,2018-04-06T20:00:00,2018-04-07T06:00:00,6866.094787,6502.062799,6589.799414,6866.272204,6502.062799,6610.906819,6596.282734,6634.510377,6618.22154,6634.510377,6240.416271,false,10,26,10,10,0.017707,0.325046,0.054476,8.779875,0.00166,8.794262,0.000578,2.885893,-0.041098,-4.195466,-0.754432,-6.183557,-423.630504,-4.236305,4.083909,固定持有期
baseline,bull_flag,flag,long,2132,2169,2179,2178,2189,2174,2177,2178,2018-04-06T22:00:00,2018-04-08T11:00:00,2018-04-08T21:00:00,2018-04-09T07:00:00,6525.362139,7099.747416,6991.948378,7125.03614,7064.980412,6895.95139,7105.874635,6966.70627,6947.088713,6895.95139,7607.404213,false,10,37,10,10,0.021737,0.257655,0.084363,8.862906,-0.002422,8.868677,-0.001978,3.808691,0.018856,1.903443,0.223506,1.386374,186.306246,1.863062,4.038069,固定持有期
baseline,bull_flag,flag,long,2260,2290,2303,2302,2316,2298,2297,2299,2018-04-12T06:00:00,2018-04-13T12:00:00,2018-04-14T01:00:00,2018-04-14T14:00:00,6776.975219,8193.522612,8065.107027,7974.865625,8126.615034,7737.30379,8261.138958,7953.147346,7859.491886,7737.30379,9750.904298,false,13,30,13,13,0.041622,0.219279,0.189813,9.0029,-0.003776,9.019318,-0.002923,3.659321,-0.011252,-1.118911,-0.05928,-0.275291,-115.868761,-1.158688,3.977622,固定持有期
baseline,bull_flag,flag,long,2314,2350,2360,2359,2370,2355,2350,2355,2018-04-14T12:00:00,2018-04-16T00:00:00,2018-04-16T10:00:00,2018-04-16T20:00:00,7877.806645,8388.777869,8073.956798,7975.109113,8174.312638,7900.835429,8388.777869,8067.665232,8036.410822,7900.835429,8597.650737,false,10,36,10,10,0.042912,0.682824,0.062845,9.008752,-0.003403,9.03465,-0.003903,2.318704,-0.012318,-1.224278,-0.19601,-0.570973,-126.403325,-1.264033,3.975514,固定持有期
baseline,bull_pennant,pennant,long,2393,2476,2489,2488,2502,2480,2476,2480,2018-04-17T19:00:00,2018-04-21T06:00:00,2018-04-21T19:00:00,2018-04-22T08:00:00,7874.158502,8923.048659,8792.390879,8940.561324,8642.289771,8733.191427,8923.048659,8786.387549,8670.158275,8733.191427,9963.595681,false,13,83,13,13,0.028751,0.229911,0.125051,9.064423,0.000805,9.096393,-0.001187,5.163557,0.016712,1.685212,0.133639,2.502902,164.487517,1.644875,4.033704,固定持有期
baseline,bull_flag,flag,long,2480,2508,2521,2520,2534,2517,2515,2517,2018-04-21T10:00:00,2018-04-22T14:00:00,2018-04-23T03:00:00,2018-04-23T16:00:00,8670.158275,8961.864297,8861.769767,8911.547414,8959.834513,8711.107278,8987.460641,8862.188085,8786.894276,8711.107278,9159.922525,false,13,28,13,13,0.019717,0.595836,0.033091,9.100507,-0.002166,9.103586,-0.00108,1.868527,0.005601,0.561712,0.169272,0.330392,52.159992,0.5216,4.011234,固定持有期
baseline,bull_flag,flag,long,2537,2568,2578,2577,2588,2570,2568,2576,2018-04-23T19:00:00,2018-04-25T02:00:00,2018-04-25T12:00:00,2018-04-25T22:00:00,8847.31531,9686.617458,9129.867535,8954.902501,9216.451525,9120.066751,9686.617458,9153.271148,9139.209494,9120.066751,9995.97405,false,10,31,10,10,0.058171,0.641847,0.090631,9.128745,-0.001051,9.178501,-0.005663,2.174802,-0.01935,-1.916403,-0.213503,-17.852148,-195.601948,-1.956019,3.961672,固定持有期
baseline,bull_flag,flag,long,2637,2664,2674,2673,2684,2672,2668,2672,2018-04-27T23:00:00,2018-04-29T02:00:00,2018-04-29T12:00:00,2018-04-29T22:00:00,8915.319542,9543.89131,9247.273343,9405.487467,9515.919932,9134.959064,9658.567234,9252.040733,9209.911145,9134.959064,9899.249408,false,10,27,10,10,0.035621,0.522839,0.06813,9.160721,-0.004086,9.175601,-0.0043,2.227582,0.016965,1.710927,0.249002,1.408673,167.058511,1.670585,4.034219,固定持有期
baseline,bull_flag,flag,long,2797,2820,2830,2829,2840,2826,2829,2826,2018-05-04T15:00:00,2018-05-05T14:00:00,2018-05-06T00:00:00,2018-05-06T10:00:00,9614.751783,9966.173684,9956.101008,9610.569312,9937.594728,9677.153879,9966.086752,9852.789531,9780.500976,9677.153879,10319.99932,false,10,23,10,10,0.018806,0.523871,0.035898,9.20408,-0.002656,9.206943,-0.001143,2.065319,-0.035322,-3.470552,-0.983952,-1.2387,-350.985822,-3.509858,3.930589,固定持有期
baseline,bear_flag,flag,short,2874,2905,2917,2916,2929,2909,2906,2916,2018-05-07T20:00:00,2018-05-09T03:00:00,2018-05-09T15:00:00,2018-05-10T03:00:00,9453.888893,9031.976017,9290.212833,9344.843752,8893.313074,9319.445172,9061.160288,9357.902874,9316.256857,9357.902874,8875.604574,false,12,31,12,12,0.03099,0.678781,0.045655,9.093055,0.0039,9.111752,0.002685,1.917271,-0.005863,-0.588048,-0.128425,-0.807075,-62.81657,-0.628166,4.011761,固定持有期
baseline,bear_pennant,pennant,short,2939,2982,3000,2999,3018,2982,2986,2986,2018-05-10T13:00:00,2018-05-12T08:00:00,2018-05-13T02:00:00,2018-05-13T20:00:00,9389.347408,8229.911355,8401.060476,8713.992227,8229.911355,8399.402764,8692.233268,8421.365927,8631.297308,8421.365927,7363.662245,false,18,43,18,18,0.04762,0.3613,0.131801,9.015531,0.001133,9.070185,-0.001759,2.616224,-0.036572,-3.724908,-0.277481,-15.41122,-376.56527,-3.765653,4.074498,固定持有期
baseline,bull_flag,flag,long,3027,3056,3066,3065,3076,3060,3065,3060,2018-05-14T05:00:00,2018-05-15T10:00:00,2018-05-15T20:00:00,2018-05-16T06:00:00,8369.159965,8783.219101,8512.148845,8218.187409,8599.302399,8353.487294,8834.766413,8524.443724,8500.120049,8353.487294,8933.282269,false,10,29,10,10,0.032763,0.678465,0.048289,9.059436,-0.0029,9.08645,-0.003576,2.04435,-0.035145,-3.453434,-0.727793,-1.852758,-349.274324,-3.492743,3.930931,固定持有期
baseline,bull_flag,flag,long,3072,3095,3105,3104,3115,3101,3104,3101,2018-05-16T02:00:00,2018-05-17T01:00:00,2018-05-17T11:00:00,2018-05-17T21:00:00,8112.857122,8369.850953,8296.912102,8149.990875,8360.968323,8159.605875,8393.460182,8287.506901,8239.562273,8159.605875,8559.736308,false,10,23,10,10,0.015689,0.503074,0.031186,9.03133,-0.002438,9.035208,-0.00127,2.112667,-0.017867,-1.770794,-0.572905,-1.070026,-181.043991,-1.81044,3.964584,固定持有期
baseline,bull_flag,flag,long,3118,3141,3152,3151,3163,3149,3141,3149,2018-05-18T00:00:00,2018-05-18T23:00:00,2018-05-19T10:00:00,2018-05-19T21:00:00,7947.604231,8239.881764,8228.158499,8188.886451,8187.532686,8146.877689,8239.881764,8210.757834,8157.945353,8146.877689,8530.75357,false,11,23,11,11,0.009994,0.276714,0.036115,9.010368,-0.000453,9.016741,-0.000322,3.004668,-0.004784,-0.477288,-0.132473,-0.483165,-51.719296,-0.517193,3.990454,固定持有期
baseline,bull_flag,flag,long,3163,3186,3196,3195,3206,3191,3186,3191,2018-05-19T21:00:00,2018-05-20T20:00:00,2018-05-21T06:00:00,2018-05-21T16:00:00,8188.886451,8559.836343,8552.987856,8384.108176,8483.995814,8434.286769,8559.836343,8533.954446,8459.104778,8434.286769,8940.431245,false,10,23,10,10,0.011838,0.267198,0.044303,9.045937,-0.000588,9.054836,-0.000303,3.165524,-0.019943,-1.974511,-0.450141,-1.422731,-201.411603,-2.014116,3.96051,固定持有期
baseline,bear_flag,flag,short,3186,3256,3269,3268,3282,3261,3259,3266,2018-05-20T20:00:00,2018-05-23T18:00:00,2018-05-24T07:00:00,2018-05-24T20:00:00,8559.836343,7479.222903,7542.053704,7538.49194,7421.004698,7633.207281,7619.939297,7750.690871,7720.382322,7750.690871,6589.927487,false,13,70,13,13,0.031735,0.235157,0.134952,8.91207,0.002169,8.938524,0.001309,4.70533,0.000472,0.047225,0.0035,0.017072,0.723483,0.007235,3.999055,固定持有期
baseline,bear_flag,flag,short,3288,3314,3324,3323,3334,3314,3317,3317,2018-05-25T02:00:00,2018-05-26T04:00:00,2018-05-26T14:00:00,2018-05-27T00:00:00,7628.31271,7385.783432,7518.808658,7270.094326,7385.783432,7548.719849,7537.588705,7579.253464,7550.064026,7579.253464,7279.760875,true,10,26,10,10,0.021999,0.680881,0.03231,8.907312,0.002182,8.927658,0.000551,1.921211,0.033638,3.307895,1.041125,4.114734,326.855705,3.268557,3.933842,固定持有期
baseline,bear_flag,flag,short,3328,3352,3362,3361,3372,3361,3356,3361,2018-05-26T18:00:00,2018-05-27T18:00:00,2018-05-28T04:00:00,2018-05-28T14:00:00,7549.931031,7277.077041,7312.226832,7249.811286,7276.758468,7385.980598,7295.738324,7404.230596,7374.985015,7404.230596,7047.963456,false,10,24,10,10,0.013365,0.363078,0.036809,8.892441,0.00149,8.895046,0.001476,2.612537,0.008572,0.853578,0.232888,0.678402,81.374853,0.813749,3.982928,固定持有期
baseline,bull_flag,flag,long,3387,3418,3428,3427,3438,3422,3419,3422,2018-05-29T05:00:00,2018-05-30T12:00:00,2018-05-30T22:00:00,2018-05-31T08:00:00,7080.96616,7524.208606,7349.931389,7543.965835,7353.215801,7213.476775,7531.267565,7325.198092,7296.998252,7213.476775,7810.010069,false,10,31,10,10,0.030663,0.505022,0.060715,8.902893,-0.001919,8.926819,-0.002774,2.428066,0.026057,2.639949,0.429168,1.421971,259.942109,2.599421,4.052799,固定持有期
baseline,bull_flag,flag,long,3422,3447,3457,3456,3467,3452,3451,3452,2018-05-30T16:00:00,2018-05-31T17:00:00,2018-06-01T03:00:00,2018-06-01T13:00:00,7296.998252,7590.030157,7495.096316,7429.542105,7524.211893,7375.272985,7605.029199,7480.596832,7449.370222,7375.272985,7796.083417,false,10,25,10,10,0.018706,0.475105,0.039372,8.925881,-0.001999,8.936565,-0.00165,2.262879,-0.008785,-0.874628,-0.223119,-0.547091,-91.445307,-0.914453,3.982507,固定持有期
baseline,bull_flag,flag,long,3465,3486,3496,3495,3506,3493,3492,3493,2018-06-01T11:00:00,2018-06-02T08:00:00,2018-06-02T18:00:00,2018-06-03T04:00:00,7361.472648,7661.989034,7660.264843,7645.285482,7654.24062,7609.77371,7662.788895,7647.83985,7623.08659,7609.77371,7972.978781,false,10,21,10,10,0.00509,0.12722,0.040012,8.943015,-0.000583,8.944131,-0.000195,5.556253,-0.001957,-0.195546,-0.04892,-0.296673,-23.550713,-0.235507,3.996089,固定持有期
baseline,bull_pennant,pennant,long,3465,3497,3507,3506,3517,3498,3497,3498,2018-06-01T11:00:00,2018-06-02T19:00:00,2018-06-03T05:00:00,2018-06-03T15:00:00,7361.472648,7665.033336,7655.053944,7729.99072,7607.97683,7649.52553,7665.033336,7654.883758,7612.121524,7649.52553,7970.72087,false,10,32,10,10,0.006927,0.171421,0.040409,8.936953,0.000545,8.944424,-0.000133,4.780144,0.009742,0.978919,0.241075,13.554843,93.87232,0.938723,4.019578,固定持有期
baseline,bear_flag,flag,short,3614,3634,3644,3643,3654,3634,3638,3643,2018-06-07T16:00:00,2018-06-08T12:00:00,2018-06-08T22:00:00,2018-06-09T08:00:00,7720.761883,7551.985992,7638.778472,7615.039302,7551.985992,7665.108741,7605.398084,7696.942732,7655.978114,7696.942732,7471.794739,false,10,20,10,10,0.013676,0.618764,0.022102,8.929566,0.001487,8.936614,0.001196,1.769675,0.003113,0.310772,0.140824,0.40814,27.083397,0.270834,3.993785,固定持有期
baseline,bear_flag,flag,short,3717,3762,3772,3771,3782,3766,3768,3769,2018-06-11T23:00:00,2018-06-13T20:00:00,2018-06-14T06:00:00,2018-06-14T16:00:00,6871.892043,6255.28471,6475.994737,6520.041508,6134.43276,6466.160204,6255.232661,6623.930023,6497.035043,6623.930023,5894.910835,false,10,45,10,10,0.037919,0.403341,0.094013,8.721673,0.005266,8.741174,0.005727,3.287573,-0.006779,-0.680155,-0.072102,-0.297744,-72.029056,-0.720291,4.013603,固定持有期
baseline,bear_flag,flag,short,3717,3781,3791,3790,3801,3781,3784,3784,2018-06-11T23:00:00,2018-06-14T15:00:00,2018-06-15T01:00:00,2018-06-15T11:00:00,6871.892043,6344.35105,6584.495948,6525.03503,6344.35105,6644.012692,6628.167456,6700.930336,6649.912966,6700.930336,6079.017762,false,10,64,10,10,0.047039,0.58891,0.079875,8.75532,0.004615,8.799084,0.001092,3.578832,0.009071,0.903044,0.113571,0.510682,86.322495,0.863225,3.981939,固定持有期
baseline,bear_flag,flag,short,3784,3813,3824,3823,3835,3817,3815,3823,2018-06-14T18:00:00,2018-06-15T23:00:00,2018-06-16T10:00:00,2018-06-16T21:00:00,6649.912966,6388.825705,6466.40162,6519.96533,6362.395199,6463.583283,6433.328286,6474.752149,6462.990079,6474.752149,6212.519337,false,11,29,11,11,0.011542,0.288156,0.040053,8.75816,0.001434,8.769247,0.000583,3.136752,-0.008249,-0.828339,-0.205957,-6.414409,-86.85044,-0.868504,4.016567,固定持有期
baseline,bear_flag,flag,short,3784,3829,3839,3838,3849,3829,3831,3836,2018-06-14T18:00:00,2018-06-16T15:00:00,2018-06-17T01:00:00,2018-06-17T11:00:00,6649.912966,6358.965817,6520.945482,6507.990094,6358.965817,6515.695183,6518.991241,6538.535546,6532.728673,6538.535546,6235.640921,false,10,45,10,10,0.026959,0.602596,0.044738,8.757621,0.002435,8.782475,0.000299,2.795691,0.001989,0.198673,0.044452,0.736517,15.87132,0.158713,3.996027,固定持有期
baseline,bear_flag,flag,short,3841,3862,3872,3871,3882,3866,3864,3870,2018-06-17T03:00:00,2018-06-18T00:00:00,2018-06-18T10:00:00,2018-06-18T20:00:00,6539.9965,6393.078972,6429.999091,6720.080434,6378.435408,6446.360041,6426.980816,6471.954676,6462.996781,6471.954676,6285.552596,false,10,21,10,10,0.010877,0.478733,0.022721,8.760678,0.001059,8.76826,0.000697,2.093309,-0.044126,-4.511375,-1.942099,-6.91401,-455.227683,-4.552277,4.090227,固定持有期
baseline,bull_flag,flag,long,3862,3898,3908,3907,3918,3902,3905,3906,2018-06-18T00:00:00,2018-06-19T12:00:00,2018-06-19T22:00:00,2018-06-20T08:00:00,6393.078972,6765.805549,6729.981027,6633.943723,6724.922751,6682.636136,6765.743085,6731.830571,6697.973586,6682.636136,7122.349525,false,10,36,10,10,0.010076,0.177821,0.056665,8.813576,-0.000631,8.819627,-0.000502,4.814175,-0.014373,-1.427007,-0.253645,-2.028462,-146.672165,-1.466722,3.97146,固定持有期
baseline,bull_flag,flag,long,4125,4159,4170,4169,4181,4160,4165,4168,2018-06-28T23:00:00,2018-06-30T09:00:00,2018-06-30T20:00:00,2018-07-01T07:00:00,5853.994307,6411.46124,6360.055629,6376.986738,6386.35191,6301.164331,6427.558995,6344.9412,6316.509274,6301.164331,6965.714008,false,11,34,11,11,0.01492,0.164028,0.090963,8.761918,-0.001221,8.76835,-0.001176,4.894275,0.002659,0.26621,0.029227,0.287498,22.615684,0.226157,4.005324,固定持有期
baseline,bull_flag,flag,long,4338,4361,4371,4370,4381,4365,4369,4370,2018-07-07T20:00:00,2018-07-08T19:00:00,2018-07-09T05:00:00,2018-07-09T15:00:00,6525.363786,6765.099089,6706.992823,6726.008159,6739.662239,6670.892246,6776.175798,6702.639064,6695.344327,6670.892246,6953.400994,false,10,23,10,10,0.010365,0.287263,0.03608,8.815765,-0.001026,8.821168,-0.001091,3.00868,0.002831,0.283515,0.078468,0.526732,24.345838,0.243458,4.00567,固定持有期
baseline,bear_flag,flag,short,4437,4460,4470,4469,4480,4460,4461,4465,2018-07-11T23:00:00,2018-07-12T22:00:00,2018-07-13T08:00:00,2018-07-13T18:00:00,6378.040234,6143.957847,6239.735862,6237.228798,6143.957847,6256.589787,6248.346105,6269.417049,6258.934113,6269.417049,6010.729426,false,10,23,10,10,0.018541,0.495852,0.037392,8.723224,0.001817,8.740072,0.000337,2.130039,0.000402,0.040179,0.010748,0.084466,0.018704,0.000187,3.999196,固定持有期
baseline,bull_flag,flag,long,4495,4526,4537,4536,4548,4528,4531,4535,2018-07-14T09:00:00,2018-07-15T16:00:00,2018-07-16T03:00:00,2018-07-16T14:00:00,6198.840934,6393.013674,6357.73184,6629.888962,6361.265731,6336.594809,6395.247829,6355.466893,6341.010631,6336.594809,6556.881684,true,11,31,11,11,0.008168,0.264809,0.030843,8.757983,-0.000353,8.76331,-0.000567,3.393058,0.041916,4.280727,1.359004,12.875845,423.987052,4.239871,4.085615,固定持有期
baseline,bull_pennant,pennant,long,4535,4560,4572,4571,4584,4564,4568,4564,2018-07-16T01:00:00,2018-07-17T02:00:00,2018-07-17T14:00:00,2018-07-18T02:00:00,6341.010631,6741.642781,6717.788718,7401.133246,6665.354567,6676.252856,6741.655008,6704.865143,6668.985352,6676.252856,7142.22613,true,12,25,12,12,0.010836,0.176868,0.061265,8.804678,0.000136,8.816061,-0.000456,4.225693,0.096874,10.172165,1.581218,16.451916,1013.013019,10.13013,4.203443,固定持有期
baseline,bull_pennant,pennant,long,4535,4588,4599,4598,4610,4590,4588,4590,2018-07-16T01:00:00,2018-07-18T06:00:00,2018-07-18T17:00:00,2018-07-19T04:00:00,6341.010631,7467.97187,7505.018777,7315.002584,7352.031267,7443.412841,7467.97187,7450.612133,7368.562247,7443.412841,8838.854304,false,11,53,11,11,0.013401,0.08192,0.163585,8.902732,0.001123,8.918379,-0.000212,7.927273,-0.025645,-2.531855,-0.156766,-3.084381,-257.134863,-2.571349,3.949363,固定持有期
baseline,bull_flag,flag,long,4535,4599,4609,4608,4619,4602,4599,4607,2018-07-16T01:00:00,2018-07-18T17:00:00,2018-07-19T03:00:00,2018-07-19T13:00:00,6341.010631,7505.018777,7315.990117,7489.899661,7371.390144,7248.749146,7505.018777,7304.093867,7293.9532,7248.749146,8658.973529,false,10,64,10,10,0.028526,0.169262,0.168534,8.905362,-0.001678,8.923327,-0.002714,6.10481,0.023493,2.377116,0.139396,2.586363,233.66402,2.33664,4.047542,固定持有期
baseline,bull_flag,flag,long,4654,4679,4691,4690,4703,4685,4679,4685,2018-07-21T00:00:00,2018-07-22T01:00:00,2018-07-22T13:00:00,2018-07-23T01:00:00,7235.007756,7484.001548,7464.737491,7514.049409,7399.507149,7390.581571,7484.001548,7444.778794,7395.043013,7390.581571,7721.637463,false,12,25,12,12,0.011958,0.3534,0.033836,8.909169,-0.000101,8.920523,-0.000438,2.531127,0.006584,0.660598,0.194592,0.664976,62.046604,0.620466,4.013212,固定持有期
baseline,bull_flag,flag,long,4699,4755,4766,4765,4777,4759,4755,4765,2018-07-22T21:00:00,2018-07-25T05:00:00,2018-07-25T16:00:00,2018-07-26T03:00:00,7371.047744,8434.521221,8169.97425,8228.239594,8315.08879,8067.695118,8434.521221,8137.490265,8115.024076,8067.695118,9348.714536,false,11,56,11,11,0.038616,0.286524,0.134773,9.025827,-0.002746,9.040088,-0.003259,4.130426,0.007106,0.713164,0.052728,0.56967,67.302172,0.673022,4.014263,固定持有期
baseline,bear_pennant,pennant,short,4861,4923,4934,4933,4945,4923,4926,4926,2018-07-29T15:00:00,2018-08-01T05:00:00,2018-08-01T16:00:00,2018-08-02T03:00:00,8227.119346,7528.986583,7557.990298,7642.333305,7528.986583,7585.352477,7635.764433,7614.533947,7629.968437,7614.533947,6916.638152,false,11,62,11,11,0.013323,0.150247,0.088675,8.926516,0.000678,8.940598,-0.000253,6.247959,-0.011098,-1.115945,-0.125149,-1.491644,-115.616809,-1.156168,4.022319,固定持有期
baseline,bear_flag,flag,short,4861,4939,4949,4948,4959,4939,4942,4942,2018-07-29T15:00:00,2018-08-01T21:00:00,2018-08-02T07:00:00,2018-08-02T17:00:00,8227.119346,7475.038425,7658.971921,7506.017494,7475.038425,7664.234179,7665.263634,7693.309028,7673.6665,7693.309028,6958.828115,false,10,78,10,10,0.026225,0.27356,0.095867,8.919325,0.0025,8.944454,0.000365,5.313304,0.020173,1.997062,0.210425,4.454494,195.746153,1.957462,3.960059,固定持有期
baseline,bear_flag,flag,short,4942,4971,4984,4983,4997,4977,4973,4983,2018-08-02T00:00:00,2018-08-03T05:00:00,2018-08-03T18:00:00,2018-08-04T07:00:00,7673.6665,7325.0,7470.521492,7448.68711,7275.455787,7459.789159,7373.00696,7541.015018,7528.013286,7541.015018,7131.085241,false,13,29,13,13,0.027338,0.587897,0.046501,8.892262,0.001925,8.905581,0.001733,1.912895,0.002927,0.292274,0.062945,0.309736,25.233231,0.252332,3.994155,固定持有期
baseline,bear_flag,flag,short,4983,5014,5027,5026,5040,5021,5017,5023,2018-08-03T17:00:00,2018-08-05T00:00:00,2018-08-05T13:00:00,2018-08-06T02:00:00,7528.013286,6910.124315,6969.878588,7136.884887,6899.277872,6978.827066,6982.848694,7105.537659,7067.625609,7105.537659,6397.800545,false,13,31,13,13,0.022537,0.263148,0.085644,8.839172,0.000882,8.851212,0.00134,3.233929,-0.023679,-2.396115,-0.276478,-1.231074,-243.659411,-2.436594,4.047922,固定持有期
baseline,bear_flag,flag,short,5074,5103,5117,5116,5131,5108,5105,5116,2018-08-07T12:00:00,2018-08-08T17:00:00,2018-08-09T07:00:00,2018-08-09T21:00:00,7123.657552,6235.494795,6311.991898,6580.009257,6220.257758,6336.193637,6332.558242,6349.454766,6348.303099,6349.454766,5525.025921,false,14,29,14,14,0.01793,0.134644,0.133163,8.735567,0.001319,8.75346,0.00019,5.284775,-0.041585,-4.246161,-0.312284,-7.154214,-428.701056,-4.287011,4.084923,固定持有期
baseline,bear_flag,flag,short,5074,5122,5133,5132,5144,5122,5124,5132,2018-08-07T12:00:00,2018-08-09T12:00:00,2018-08-09T23:00:00,2018-08-10T10:00:00,7123.657552,6254.114564,6529.784899,6336.933473,6254.114564,6590.714426,6481.943247,6607.775135,6596.297247,6607.775135,5732.732454,false,11,48,11,11,0.053269,0.409189,0.130182,8.740995,0.004766,8.776776,0.001748,3.211771,0.029979,2.953412,0.230286,2.472764,291.40023,2.914002,3.940932,固定持有期
baseline,bull_flag,flag,long,5164,5214,5225,5224,5236,5223,5218,5223,2018-08-11T06:00:00,2018-08-13T08:00:00,2018-08-13T19:00:00,2018-08-14T06:00:00,6071.461961,6475.017279,6234.767826,5961.007258,6475.058071,6171.954606,6556.786338,6251.203688,6225.989006,6171.954606,6649.177687,false,11,50,11,11,0.039219,0.609446,0.064352,8.775713,-0.004358,8.788256,-0.004339,2.802683,-0.044902,-4.39087,-0.697756,-4.358327,-442.999212,-4.429992,3.912183,固定持有期
baseline,bull_flag,flag,long,5232,5270,5280,5279,5290,5273,5272,5279,2018-08-14T02:00:00,2018-08-15T16:00:00,2018-08-16T02:00:00,2018-08-16T12:00:00,5928.627188,6587.994088,6297.151562,6310.771034,6448.13324,6191.228205,6602.268592,6229.348839,6262.636435,6191.228205,6997.504809,false,10,38,10,10,0.050648,0.480272,0.105456,8.771546,-0.004066,8.795169,-0.005814,2.769292,0.00216,0.21628,0.020487,0.128579,17.623662,0.176237,4.004326,固定持有期
